pid,lat,lon,elev,ptype
NAm-CarltonRidge.Kipfmuller.2008__ringWidth,46.7,-114.2,2614.0,wood.ringwidth
NAm-CarltonRidge.Kipfmuller.2008__ringWidth__2,46.7,-114.2,2614.0,wood.ring width
NAm-CarltonRidge.Kipfmuller.2008__residualChronology,46.7,-114.2,2614.0,wood.residualchronology
NAm-CarltonRidge.Kipfmuller.2008__ARSTAN,46.7,-114.2,2614.0,wood.arstan
NAm-CarltonRidge.Kipfmuller.2008__correlationCoefficient,46.7,-114.2,2614.0,wood.correlationcoefficient
NAm-CarltonRidge.Kipfmuller.2008__RBAR,46.7,-114.2,2614.0,wood.rbar
NAm-CarltonRidge.Kipfmuller.2008__uncertainty1s,46.7,-114.2,2614.0,wood.uncertainty1s
NAm-CarltonRidge.Kipfmuller.2008__uncertainty1s__2,46.7,-114.2,2614.0,wood.uncertainty1s
NAm-CarltonRidge.Kipfmuller.2008__EPS,46.7,-114.2,2614.0,wood.eps
NAm-CarltonRidge.Kipfmuller.2008__core,46.7,-114.2,2614.0,wood.core
Ocn-FloridaBay.Swart.1996__d18O,24.93,-80.75,-3.0,coral.d18o
Ocn-FloridaBay.Swart.1996__d13C,24.93,-80.75,-3.0,coral.d13c
Ocn-ClerkeReefRowleyShoals.Cooper.2012__calcificationRate,-17.2667,119.3667,-6.0,coral.calcificationrate
Ocn-ClerkeReefRowleyShoals.Cooper.2012__calcificationRate__2,-17.2667,119.3667,-6.0,coral.calcificationrate
Ocn-ClerkeReefRowleyShoals.Cooper.2012__calcificationRate__3,-17.2667,119.3667,-6.0,coral.calcificationrate
Ocn-ClerkeReefRowleyShoals.Cooper.2012__composite,-17.2667,119.3667,-6.0,coral.calcification rate
Ocn-ClerkeReefRowleyShoals.Cooper.2012__calcificationRate__4,-17.2667,119.3667,-6.0,coral.calcificationrate
Ocn-ClerkeReefRowleyShoals.Cooper.2012__calcificationRate__5,-17.2667,119.3667,-6.0,coral.calcificationrate
NAm-LakeoftheClouds.Gajewski.1988__temperature,48.0,-91.0,462.0,lakesediment.pollen
NAm-LakeoftheClouds.Gajewski.1988__precipitation,48.0,-91.0,462.0,lakesediment.pollen
Asi-MONG027.Jacoby.2010__ringWidth,46.32,101.32,300.0,wood.ring width
Asi-UKHLWD.Schweingruber.2002__ringWidth,50.15,85.37,1750.0,wood.ring width
NAm-CraterLakeNE.Briffa.2002__sampleCount,43.0,-122.2,2200.0,wood.samplecount
NAm-CraterLakeNE.Briffa.2002__segmentLength,43.0,-122.2,2200.0,wood.segmentlength
NAm-CraterLakeNE.Briffa.2002__ringWidth,43.0,-122.2,2200.0,wood.ringwidth
NAm-CraterLakeNE.Briffa.2002__ringWidth__2,43.0,-122.2,2200.0,wood.ring width
NAm-CraterLakeNE.Briffa.2002__residualChronology,43.0,-122.2,2200.0,wood.residualchronology
NAm-CraterLakeNE.Briffa.2002__ARSTAN,43.0,-122.2,2200.0,wood.arstan
NAm-CraterLakeNE.Briffa.2002__correlationCoefficient,43.0,-122.2,2200.0,wood.correlationcoefficient
NAm-CraterLakeNE.Briffa.2002__RBAR,43.0,-122.2,2200.0,wood.rbar
NAm-CraterLakeNE.Briffa.2002__uncertainty1s,43.0,-122.2,2200.0,wood.uncertainty1s
NAm-CraterLakeNE.Briffa.2002__uncertainty1s__2,43.0,-122.2,2200.0,wood.uncertainty1s
NAm-CraterLakeNE.Briffa.2002__EPS,43.0,-122.2,2200.0,wood.eps
NAm-CraterLakeNE.Briffa.2002__core,43.0,-122.2,2200.0,wood.core
NAm-CraterLakeNE.Briffa.2002__sampleCount__2,43.0,-122.2,2200.0,wood.samplecount
NAm-CraterLakeNE.Briffa.2002__segmentLength__2,43.0,-122.2,2200.0,wood.segmentlength
NAm-CraterLakeNE.Briffa.2002__density,43.0,-122.2,2200.0,wood.density
NAm-CraterLakeNE.Briffa.2002__MXD,43.0,-122.2,2200.0,wood.maximum latewood density
NAm-CraterLakeNE.Briffa.2002__residualChronology__2,43.0,-122.2,2200.0,wood.residualchronology
NAm-CraterLakeNE.Briffa.2002__ARSTAN__2,43.0,-122.2,2200.0,wood.arstan
NAm-CraterLakeNE.Briffa.2002__correlationCoefficient__2,43.0,-122.2,2200.0,wood.correlationcoefficient
NAm-CraterLakeNE.Briffa.2002__RBAR__2,43.0,-122.2,2200.0,wood.rbar
NAm-CraterLakeNE.Briffa.2002__uncertainty1s__3,43.0,-122.2,2200.0,wood.uncertainty1s
NAm-CraterLakeNE.Briffa.2002__uncertainty1s__4,43.0,-122.2,2200.0,wood.uncertainty1s
NAm-CraterLakeNE.Briffa.2002__EPS__2,43.0,-122.2,2200.0,wood.eps
NAm-CraterLakeNE.Briffa.2002__core__2,43.0,-122.2,2200.0,wood.core
Ant-DomeF1993.Uemura.2014__d18O,-77.32,39.7,3810.0,glacierice.d18o
NAm-Nakiska.Luckman.2001__sampleCount,50.9,-115.2,2120.0,wood.samplecount
NAm-Nakiska.Luckman.2001__segmentLength,50.9,-115.2,2120.0,wood.segmentlength
NAm-Nakiska.Luckman.2001__ringWidth,50.9,-115.2,2120.0,wood.ringwidth
NAm-Nakiska.Luckman.2001__ringWidth__2,50.9,-115.2,2120.0,wood.ring width
NAm-Nakiska.Luckman.2001__residualChronology,50.9,-115.2,2120.0,wood.residualchronology
NAm-Nakiska.Luckman.2001__ARSTAN,50.9,-115.2,2120.0,wood.arstan
NAm-Nakiska.Luckman.2001__correlationCoefficient,50.9,-115.2,2120.0,wood.correlationcoefficient
NAm-Nakiska.Luckman.2001__RBAR,50.9,-115.2,2120.0,wood.rbar
NAm-Nakiska.Luckman.2001__uncertainty1s,50.9,-115.2,2120.0,wood.uncertainty1s
NAm-Nakiska.Luckman.2001__uncertainty1s__2,50.9,-115.2,2120.0,wood.uncertainty1s
NAm-Nakiska.Luckman.2001__EPS,50.9,-115.2,2120.0,wood.eps
NAm-Nakiska.Luckman.2001__core,50.9,-115.2,2120.0,wood.core
Ocn-MD98-2177.Newton.2010__temperature,1.4033,119.078,-968.0,marinesediment.mg/ca
NAm-SnowBowlSanFranciscoPeak.Briffa.2002__sampleCount,35.4,-110.2,3150.0,wood.samplecount
NAm-SnowBowlSanFranciscoPeak.Briffa.2002__segmentLength,35.4,-110.2,3150.0,wood.segmentlength
NAm-SnowBowlSanFranciscoPeak.Briffa.2002__ringWidth,35.4,-110.2,3150.0,wood.ringwidth
NAm-SnowBowlSanFranciscoPeak.Briffa.2002__ringWidth__2,35.4,-110.2,3150.0,wood.ring width
NAm-SnowBowlSanFranciscoPeak.Briffa.2002__residualChronology,35.4,-110.2,3150.0,wood.residualchronology
NAm-SnowBowlSanFranciscoPeak.Briffa.2002__ARSTAN,35.4,-110.2,3150.0,wood.arstan
NAm-SnowBowlSanFranciscoPeak.Briffa.2002__correlationCoefficient,35.4,-110.2,3150.0,wood.correlationcoefficient
NAm-SnowBowlSanFranciscoPeak.Briffa.2002__RBAR,35.4,-110.2,3150.0,wood.rbar
NAm-SnowBowlSanFranciscoPeak.Briffa.2002__uncertainty1s,35.4,-110.2,3150.0,wood.uncertainty1s
NAm-SnowBowlSanFranciscoPeak.Briffa.2002__uncertainty1s__2,35.4,-110.2,3150.0,wood.uncertainty1s
NAm-SnowBowlSanFranciscoPeak.Briffa.2002__EPS,35.4,-110.2,3150.0,wood.eps
NAm-SnowBowlSanFranciscoPeak.Briffa.2002__core,35.4,-110.2,3150.0,wood.core
NAm-SnowBowlSanFranciscoPeak.Briffa.2002__sampleCount__2,35.4,-110.2,3150.0,wood.samplecount
NAm-SnowBowlSanFranciscoPeak.Briffa.2002__segmentLength__2,35.4,-110.2,3150.0,wood.segmentlength
NAm-SnowBowlSanFranciscoPeak.Briffa.2002__density,35.4,-110.2,3150.0,wood.density
NAm-SnowBowlSanFranciscoPeak.Briffa.2002__MXD,35.4,-110.2,3150.0,wood.maximum latewood density
NAm-SnowBowlSanFranciscoPeak.Briffa.2002__residualChronology__2,35.4,-110.2,3150.0,wood.residualchronology
NAm-SnowBowlSanFranciscoPeak.Briffa.2002__ARSTAN__2,35.4,-110.2,3150.0,wood.arstan
NAm-SnowBowlSanFranciscoPeak.Briffa.2002__correlationCoefficient__2,35.4,-110.2,3150.0,wood.correlationcoefficient
NAm-SnowBowlSanFranciscoPeak.Briffa.2002__RBAR__2,35.4,-110.2,3150.0,wood.rbar
NAm-SnowBowlSanFranciscoPeak.Briffa.2002__uncertainty1s__3,35.4,-110.2,3150.0,wood.uncertainty1s
NAm-SnowBowlSanFranciscoPeak.Briffa.2002__uncertainty1s__4,35.4,-110.2,3150.0,wood.uncertainty1s
NAm-SnowBowlSanFranciscoPeak.Briffa.2002__EPS__2,35.4,-110.2,3150.0,wood.eps
NAm-SnowBowlSanFranciscoPeak.Briffa.2002__core__2,35.4,-110.2,3150.0,wood.core
Ant-VLG.Bertler.2011__d2H,-77.3302,162.5332,625.0,glacierice.dd
Aus-BuckleysChance.Buckley.1997__ringWidth,-42.27,145.87,900.0,wood.ring width
NAm-EagleFecal_PtarmiganMerge.Jacoby.2011__sampleCount,69.5,-127.8,500.0,wood.samplecount
NAm-EagleFecal_PtarmiganMerge.Jacoby.2011__segmentLength,69.5,-127.8,500.0,wood.segmentlength
NAm-EagleFecal_PtarmiganMerge.Jacoby.2011__ringWidth,69.5,-127.8,500.0,wood.ringwidth
NAm-EagleFecal_PtarmiganMerge.Jacoby.2011__ringWidth__2,69.5,-127.8,500.0,wood.ring width
NAm-EagleFecal_PtarmiganMerge.Jacoby.2011__residualChronology,69.5,-127.8,500.0,wood.residualchronology
NAm-EagleFecal_PtarmiganMerge.Jacoby.2011__ARSTAN,69.5,-127.8,500.0,wood.arstan
NAm-EagleFecal_PtarmiganMerge.Jacoby.2011__correlationCoefficient,69.5,-127.8,500.0,wood.correlationcoefficient
NAm-EagleFecal_PtarmiganMerge.Jacoby.2011__RBAR,69.5,-127.8,500.0,wood.rbar
NAm-EagleFecal_PtarmiganMerge.Jacoby.2011__uncertainty1s,69.5,-127.8,500.0,wood.uncertainty1s
NAm-EagleFecal_PtarmiganMerge.Jacoby.2011__uncertainty1s__2,69.5,-127.8,500.0,wood.uncertainty1s
NAm-EagleFecal_PtarmiganMerge.Jacoby.2011__EPS,69.5,-127.8,500.0,wood.eps
NAm-EagleFecal_PtarmiganMerge.Jacoby.2011__core,69.5,-127.8,500.0,wood.core
NAm-EagleFecal_PtarmiganMerge.Jacoby.2011__sampleCount__2,69.5,-127.8,500.0,wood.samplecount
NAm-EagleFecal_PtarmiganMerge.Jacoby.2011__segmentLength__2,69.5,-127.8,500.0,wood.segmentlength
NAm-EagleFecal_PtarmiganMerge.Jacoby.2011__density,69.5,-127.8,500.0,wood.density
NAm-EagleFecal_PtarmiganMerge.Jacoby.2011__residualChronology__2,69.5,-127.8,500.0,wood.residualchronology
NAm-EagleFecal_PtarmiganMerge.Jacoby.2011__ARSTAN__2,69.5,-127.8,500.0,wood.arstan
NAm-EagleFecal_PtarmiganMerge.Jacoby.2011__correlationCoefficient__2,69.5,-127.8,500.0,wood.correlationcoefficient
NAm-EagleFecal_PtarmiganMerge.Jacoby.2011__RBAR__2,69.5,-127.8,500.0,wood.rbar
NAm-EagleFecal_PtarmiganMerge.Jacoby.2011__uncertainty1s__3,69.5,-127.8,500.0,wood.uncertainty1s
NAm-EagleFecal_PtarmiganMerge.Jacoby.2011__uncertainty1s__4,69.5,-127.8,500.0,wood.uncertainty1s
NAm-EagleFecal_PtarmiganMerge.Jacoby.2011__EPS__2,69.5,-127.8,500.0,wood.eps
NAm-EagleFecal_PtarmiganMerge.Jacoby.2011__core__2,69.5,-127.8,500.0,wood.core
NAm-EagleFecal_PtarmiganMerge.Jacoby.2011__MXD,69.5,-127.8,500.0,wood.maximum latewood density
SAm-LagunaEscondida.Elbert.2013__BSi,-45.5167,-71.8167,725.0,lakesediment.bsi
SAm-LagunaEscondida.Elbert.2013__uncertainty,-45.5167,-71.8167,725.0,lakesediment.uncertainty
SAm-LagunaEscondida.Elbert.2013__uncertainty__2,-45.5167,-71.8167,725.0,lakesediment.uncertainty
SAm-LagunaEscondida.Elbert.2013__temperature,-45.5167,-71.8167,725.0,lakesediment.bsi
NAm-YellowMountainRidge.King.2002__sampleCount,45.3,-111.3,2500.0,wood.samplecount
NAm-YellowMountainRidge.King.2002__segmentLength,45.3,-111.3,2500.0,wood.segmentlength
NAm-YellowMountainRidge.King.2002__ringWidth,45.3,-111.3,2500.0,wood.ringwidth
NAm-YellowMountainRidge.King.2002__ringWidth__2,45.3,-111.3,2500.0,wood.ring width
NAm-YellowMountainRidge.King.2002__residualChronology,45.3,-111.3,2500.0,wood.residualchronology
NAm-YellowMountainRidge.King.2002__ARSTAN,45.3,-111.3,2500.0,wood.arstan
NAm-YellowMountainRidge.King.2002__correlationCoefficient,45.3,-111.3,2500.0,wood.correlationcoefficient
NAm-YellowMountainRidge.King.2002__RBAR,45.3,-111.3,2500.0,wood.rbar
NAm-YellowMountainRidge.King.2002__uncertainty1s,45.3,-111.3,2500.0,wood.uncertainty1s
NAm-YellowMountainRidge.King.2002__uncertainty1s__2,45.3,-111.3,2500.0,wood.uncertainty1s
NAm-YellowMountainRidge.King.2002__EPS,45.3,-111.3,2500.0,wood.eps
NAm-YellowMountainRidge.King.2002__core,45.3,-111.3,2500.0,wood.core
Asi-QUMAJP.PAGES2k.2013__ringWidth,33.8,96.13,3400.0,wood.ring width
Aus-MtRead.Cook.2006__temperature,-41.83,145.53,900.0,wood.ring width
Arc-Jamtland.Wilson.2016__MXD,63.2475,13.3375,650.0,wood.maximum latewood density
Asi-PTCYUN.PAGES2k.2013__ringWidth,27.37,99.37,3800.0,wood.ring width
Asi-KYRG008.Shiyatov.2013__ringWidth,40.2,72.58,4100.0,wood.ring width
Ocn-BermudaSouthShore.Goodkin.2008__d18O,30.6486,-64.9888,-16.0,coral.d18o
Ocn-BermudaSouthShore.Goodkin.2008__Sr/Ca,30.6486,-64.9888,-16.0,coral.sr/ca
NAm-Athabasca.Schweingruber.1996__sampleCount,51.4,-117.3,2000.0,wood.samplecount
NAm-Athabasca.Schweingruber.1996__segmentLength,51.4,-117.3,2000.0,wood.segmentlength
NAm-Athabasca.Schweingruber.1996__ringWidth,51.4,-117.3,2000.0,wood.ringwidth
NAm-Athabasca.Schweingruber.1996__ringWidth__2,51.4,-117.3,2000.0,wood.ring width
NAm-Athabasca.Schweingruber.1996__residualChronology,51.4,-117.3,2000.0,wood.residualchronology
NAm-Athabasca.Schweingruber.1996__ARSTAN,51.4,-117.3,2000.0,wood.arstan
NAm-Athabasca.Schweingruber.1996__correlationCoefficient,51.4,-117.3,2000.0,wood.correlationcoefficient
NAm-Athabasca.Schweingruber.1996__RBAR,51.4,-117.3,2000.0,wood.rbar
NAm-Athabasca.Schweingruber.1996__uncertainty1s,51.4,-117.3,2000.0,wood.uncertainty1s
NAm-Athabasca.Schweingruber.1996__uncertainty1s__2,51.4,-117.3,2000.0,wood.uncertainty1s
NAm-Athabasca.Schweingruber.1996__EPS,51.4,-117.3,2000.0,wood.eps
NAm-Athabasca.Schweingruber.1996__core,51.4,-117.3,2000.0,wood.core
NAm-Athabasca.Schweingruber.1996__sampleCount__2,51.4,-117.3,2000.0,wood.samplecount
NAm-Athabasca.Schweingruber.1996__segmentLength__2,51.4,-117.3,2000.0,wood.segmentlength
NAm-Athabasca.Schweingruber.1996__density,51.4,-117.3,2000.0,wood.density
NAm-Athabasca.Schweingruber.1996__MXD,51.4,-117.3,2000.0,wood.maximum latewood density
NAm-Athabasca.Schweingruber.1996__residualChronology__2,51.4,-117.3,2000.0,wood.residualchronology
NAm-Athabasca.Schweingruber.1996__ARSTAN__2,51.4,-117.3,2000.0,wood.arstan
NAm-Athabasca.Schweingruber.1996__correlationCoefficient__2,51.4,-117.3,2000.0,wood.correlationcoefficient
NAm-Athabasca.Schweingruber.1996__RBAR__2,51.4,-117.3,2000.0,wood.rbar
NAm-Athabasca.Schweingruber.1996__uncertainty1s__3,51.4,-117.3,2000.0,wood.uncertainty1s
NAm-Athabasca.Schweingruber.1996__uncertainty1s__4,51.4,-117.3,2000.0,wood.uncertainty1s
NAm-Athabasca.Schweingruber.1996__EPS__2,51.4,-117.3,2000.0,wood.eps
NAm-Athabasca.Schweingruber.1996__core__2,51.4,-117.3,2000.0,wood.core
Asi-MONG028.Jacoby.2010__ringWidth,48.83,111.68,1700.0,wood.ring width
Asi-CHIN053.Shao.2013__ringWidth,37.43,98.05,4600.0,wood.ring width
NAm-STREC.Gennaretti.2014__needsToBeChanged,54.21,-71.35,500.0,wood.needstobechanged
NAm-STREC.Gennaretti.2014__needsToBeChanged__2,54.21,-71.35,500.0,wood.needstobechanged
NAm-STREC.Gennaretti.2014__temperature,54.21,-71.35,500.0,wood.ring width
Ocn-Mafia.Damassa.2006__d18O,-8.0167,39.5,-6.0,coral.d18o
Asi-CHIN037.Fan.2013__ringWidth,27.58,99.35,100.0,wood.ring width
Asi-KYRG005.Esper.2007__ringWidth,40.17,72.58,3950.0,wood.ring width
Ocn-ODP984.Came.2007__temperature,61.43,-24.085,-1648.0,marinesediment.mg/ca
Ocn-ODP984.Came.2007__Mg/Ca,61.43,-24.085,-1648.0,marinesediment.mg/ca
Ocn-ODP984.Came.2007__temperature__2,61.43,-24.085,-1648.0,marinesediment.temperature
Ocn-ODP984.Came.2007__Mg/Ca__2,61.43,-24.085,-1648.0,marinesediment.mg/ca
Asi-UULEWD.Schweingruber.2002__ringWidth,50.48,87.65,2150.0,wood.ring width
NAm-NabesnaMine.Jacoby.2003__sampleCount,62.4,-143.1,1167.0,wood.samplecount
NAm-NabesnaMine.Jacoby.2003__segmentLength,62.4,-143.1,1167.0,wood.segmentlength
NAm-NabesnaMine.Jacoby.2003__ringWidth,62.4,-143.1,1167.0,wood.ringwidth
NAm-NabesnaMine.Jacoby.2003__ringWidth__2,62.4,-143.1,1167.0,wood.ring width
NAm-NabesnaMine.Jacoby.2003__residualChronology,62.4,-143.1,1167.0,wood.residualchronology
NAm-NabesnaMine.Jacoby.2003__ARSTAN,62.4,-143.1,1167.0,wood.arstan
NAm-NabesnaMine.Jacoby.2003__correlationCoefficient,62.4,-143.1,1167.0,wood.correlationcoefficient
NAm-NabesnaMine.Jacoby.2003__RBAR,62.4,-143.1,1167.0,wood.rbar
NAm-NabesnaMine.Jacoby.2003__uncertainty1s,62.4,-143.1,1167.0,wood.uncertainty1s
NAm-NabesnaMine.Jacoby.2003__uncertainty1s__2,62.4,-143.1,1167.0,wood.uncertainty1s
NAm-NabesnaMine.Jacoby.2003__EPS,62.4,-143.1,1167.0,wood.eps
NAm-NabesnaMine.Jacoby.2003__core,62.4,-143.1,1167.0,wood.core
NAm-NabesnaMine.Jacoby.2003__sampleCount__2,62.4,-143.1,1167.0,wood.samplecount
NAm-NabesnaMine.Jacoby.2003__segmentLength__2,62.4,-143.1,1167.0,wood.segmentlength
NAm-NabesnaMine.Jacoby.2003__density,62.4,-143.1,1167.0,wood.density
NAm-NabesnaMine.Jacoby.2003__MXD,62.4,-143.1,1167.0,wood.maximum latewood density
NAm-NabesnaMine.Jacoby.2003__residualChronology__2,62.4,-143.1,1167.0,wood.residualchronology
NAm-NabesnaMine.Jacoby.2003__ARSTAN__2,62.4,-143.1,1167.0,wood.arstan
NAm-NabesnaMine.Jacoby.2003__correlationCoefficient__2,62.4,-143.1,1167.0,wood.correlationcoefficient
NAm-NabesnaMine.Jacoby.2003__RBAR__2,62.4,-143.1,1167.0,wood.rbar
NAm-NabesnaMine.Jacoby.2003__uncertainty1s__3,62.4,-143.1,1167.0,wood.uncertainty1s
NAm-NabesnaMine.Jacoby.2003__uncertainty1s__4,62.4,-143.1,1167.0,wood.uncertainty1s
NAm-NabesnaMine.Jacoby.2003__EPS__2,62.4,-143.1,1167.0,wood.eps
NAm-NabesnaMine.Jacoby.2003__core__2,62.4,-143.1,1167.0,wood.core
Asi-Guliya.Thompson.1997__uncertaintyLow,35.28,81.48,6200.0,glacierice.uncertaintylow
Asi-Guliya.Thompson.1997__uncertaintyHigh,35.28,81.48,6200.0,glacierice.uncertaintyhigh
Asi-Guliya.Thompson.1997__d18O,35.28,81.48,6200.0,glacierice.d18o
Asi-Guliya.Thompson.1997__dust,35.28,81.48,6200.0,glacierice.dust
Asi-Guliya.Thompson.1997__chloride,35.28,81.48,6200.0,glacierice.chloride
Asi-Guliya.Thompson.1997__sulfate,35.28,81.48,6200.0,glacierice.sulfate
Asi-Guliya.Thompson.1997__nitrate,35.28,81.48,6200.0,glacierice.nitrate
Asi-Guliya.Thompson.1997__needsToBeChanged,35.28,81.48,6200.0,glacierice.needstobechanged
Asi-RANGCD.PAGES2k.2013__ringWidth,33.08,76.43,3240.0,wood.ring width
Asi-CHIN016.Li.2010__ringWidth,31.78,101.92,3900.0,wood.ring width
Eur-RAPiD-17-5P.Moffa-Sanchez.2014__d18O,61.48,-19.53,-2303.0,marinesediment.d18o
NAm-PikePeaks.Harlan.1996__sampleCount,39.3,-105.0,3600.0,wood.samplecount
NAm-PikePeaks.Harlan.1996__segmentLength,39.3,-105.0,3600.0,wood.segmentlength
NAm-PikePeaks.Harlan.1996__ringWidth,39.3,-105.0,3600.0,wood.ringwidth
NAm-PikePeaks.Harlan.1996__ringWidth__2,39.3,-105.0,3600.0,wood.ring width
NAm-PikePeaks.Harlan.1996__residualChronology,39.3,-105.0,3600.0,wood.residualchronology
NAm-PikePeaks.Harlan.1996__ARSTAN,39.3,-105.0,3600.0,wood.arstan
NAm-PikePeaks.Harlan.1996__correlationCoefficient,39.3,-105.0,3600.0,wood.correlationcoefficient
NAm-PikePeaks.Harlan.1996__RBAR,39.3,-105.0,3600.0,wood.rbar
NAm-PikePeaks.Harlan.1996__uncertainty1s,39.3,-105.0,3600.0,wood.uncertainty1s
NAm-PikePeaks.Harlan.1996__uncertainty1s__2,39.3,-105.0,3600.0,wood.uncertainty1s
NAm-PikePeaks.Harlan.1996__EPS,39.3,-105.0,3600.0,wood.eps
NAm-PikePeaks.Harlan.1996__core,39.3,-105.0,3600.0,wood.core
NAm-PikePeaks.Harlan.1996__sampleCount__2,39.3,-105.0,3600.0,wood.samplecount
NAm-PikePeaks.Harlan.1996__segmentLength__2,39.3,-105.0,3600.0,wood.segmentlength
NAm-PikePeaks.Harlan.1996__density,39.3,-105.0,3600.0,wood.density
NAm-PikePeaks.Harlan.1996__MXD,39.3,-105.0,3600.0,wood.maximum latewood density
NAm-PikePeaks.Harlan.1996__residualChronology__2,39.3,-105.0,3600.0,wood.residualchronology
NAm-PikePeaks.Harlan.1996__ARSTAN__2,39.3,-105.0,3600.0,wood.arstan
NAm-PikePeaks.Harlan.1996__correlationCoefficient__2,39.3,-105.0,3600.0,wood.correlationcoefficient
NAm-PikePeaks.Harlan.1996__RBAR__2,39.3,-105.0,3600.0,wood.rbar
NAm-PikePeaks.Harlan.1996__uncertainty1s__3,39.3,-105.0,3600.0,wood.uncertainty1s
NAm-PikePeaks.Harlan.1996__uncertainty1s__4,39.3,-105.0,3600.0,wood.uncertainty1s
NAm-PikePeaks.Harlan.1996__EPS__2,39.3,-105.0,3600.0,wood.eps
NAm-PikePeaks.Harlan.1996__core__2,39.3,-105.0,3600.0,wood.core
Asi-MONG031.Jacoby.2010__ringWidth,48.25,97.4,3010.0,wood.ring width
NAm-Nadahini.Luckman.2013__sampleCount,59.8,-136.6,915.0,wood.samplecount
NAm-Nadahini.Luckman.2013__segmentLength,59.8,-136.6,915.0,wood.segmentlength
NAm-Nadahini.Luckman.2013__ringWidth,59.8,-136.6,915.0,wood.ringwidth
NAm-Nadahini.Luckman.2013__ringWidth__2,59.8,-136.6,915.0,wood.ring width
NAm-Nadahini.Luckman.2013__residualChronology,59.8,-136.6,915.0,wood.residualchronology
NAm-Nadahini.Luckman.2013__ARSTAN,59.8,-136.6,915.0,wood.arstan
NAm-Nadahini.Luckman.2013__correlationCoefficient,59.8,-136.6,915.0,wood.correlationcoefficient
NAm-Nadahini.Luckman.2013__RBAR,59.8,-136.6,915.0,wood.rbar
NAm-Nadahini.Luckman.2013__uncertainty1s,59.8,-136.6,915.0,wood.uncertainty1s
NAm-Nadahini.Luckman.2013__uncertainty1s__2,59.8,-136.6,915.0,wood.uncertainty1s
NAm-Nadahini.Luckman.2013__EPS,59.8,-136.6,915.0,wood.eps
NAm-Nadahini.Luckman.2013__core,59.8,-136.6,915.0,wood.core
Asi-Fujian.Wang.1998__temperature,24.0,121.0,3700.0,documents.historical
NAm-SunwaptaPass.Schweingruber.1996__sampleCount,52.3,-117.0,2000.0,wood.samplecount
NAm-SunwaptaPass.Schweingruber.1996__segmentLength,52.3,-117.0,2000.0,wood.segmentlength
NAm-SunwaptaPass.Schweingruber.1996__ringWidth,52.3,-117.0,2000.0,wood.ringwidth
NAm-SunwaptaPass.Schweingruber.1996__ringWidth__2,52.3,-117.0,2000.0,wood.ring width
NAm-SunwaptaPass.Schweingruber.1996__residualChronology,52.3,-117.0,2000.0,wood.residualchronology
NAm-SunwaptaPass.Schweingruber.1996__ARSTAN,52.3,-117.0,2000.0,wood.arstan
NAm-SunwaptaPass.Schweingruber.1996__correlationCoefficient,52.3,-117.0,2000.0,wood.correlationcoefficient
NAm-SunwaptaPass.Schweingruber.1996__RBAR,52.3,-117.0,2000.0,wood.rbar
NAm-SunwaptaPass.Schweingruber.1996__uncertainty1s,52.3,-117.0,2000.0,wood.uncertainty1s
NAm-SunwaptaPass.Schweingruber.1996__uncertainty1s__2,52.3,-117.0,2000.0,wood.uncertainty1s
NAm-SunwaptaPass.Schweingruber.1996__EPS,52.3,-117.0,2000.0,wood.eps
NAm-SunwaptaPass.Schweingruber.1996__core,52.3,-117.0,2000.0,wood.core
NAm-SunwaptaPass.Schweingruber.1996__sampleCount__2,52.3,-117.0,2000.0,wood.samplecount
NAm-SunwaptaPass.Schweingruber.1996__segmentLength__2,52.3,-117.0,2000.0,wood.segmentlength
NAm-SunwaptaPass.Schweingruber.1996__density,52.3,-117.0,2000.0,wood.density
NAm-SunwaptaPass.Schweingruber.1996__MXD,52.3,-117.0,2000.0,wood.maximum latewood density
NAm-SunwaptaPass.Schweingruber.1996__residualChronology__2,52.3,-117.0,2000.0,wood.residualchronology
NAm-SunwaptaPass.Schweingruber.1996__ARSTAN__2,52.3,-117.0,2000.0,wood.arstan
NAm-SunwaptaPass.Schweingruber.1996__correlationCoefficient__2,52.3,-117.0,2000.0,wood.correlationcoefficient
NAm-SunwaptaPass.Schweingruber.1996__RBAR__2,52.3,-117.0,2000.0,wood.rbar
NAm-SunwaptaPass.Schweingruber.1996__uncertainty1s__3,52.3,-117.0,2000.0,wood.uncertainty1s
NAm-SunwaptaPass.Schweingruber.1996__uncertainty1s__4,52.3,-117.0,2000.0,wood.uncertainty1s
NAm-SunwaptaPass.Schweingruber.1996__EPS__2,52.3,-117.0,2000.0,wood.eps
NAm-SunwaptaPass.Schweingruber.1996__core__2,52.3,-117.0,2000.0,wood.core
Arc-GRIP.Vinther.2010__d18O,72.58,-37.64,3238.0,glacierice.d18o
NAm-McGinnisTrail.Wiles.2013__sampleCount,58.4,-134.6,757.0,wood.samplecount
NAm-McGinnisTrail.Wiles.2013__segmentLength,58.4,-134.6,757.0,wood.segmentlength
NAm-McGinnisTrail.Wiles.2013__ringWidth,58.4,-134.6,757.0,wood.ringwidth
NAm-McGinnisTrail.Wiles.2013__ringWidth__2,58.4,-134.6,757.0,wood.ring width
NAm-McGinnisTrail.Wiles.2013__residualChronology,58.4,-134.6,757.0,wood.residualchronology
NAm-McGinnisTrail.Wiles.2013__ARSTAN,58.4,-134.6,757.0,wood.arstan
